Exercicio,Orgao,Unidade_Orcamentaria,Programa_de_Trabalho,Acao,Descricao_Acao,Fonte_de_Recursos,Descricao_Fonte,Elemento_Despesa,Descricao_Elemento,Item_Despesa,Descricao_item_Despesa,Orcamento_Atualizado,Empenhado,Liquidado,Pago,Pago_Restos_Pagar
2016,11,01,11010412203892529,2529,PROVISAO DE GASTOS COM PESSOAL - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,319092,Despesas de Exercícios Anteriores,31909200,Despesas De Exercícios Anteriores,101272 81,0,0,0,0
2016,11,01,11010412203892529,2529,PROVISAO DE GASTOS COM PESSOAL - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,319092,Despesas de Exercícios Anteriores,31909205,Ressarcimento De Despesas De Pessoal Requisitado,0,101272 81,100820 62,100820 62,100820 62
2016,11,01,11010412203892529,2529,PROVISAO DE GASTOS COM PESSOAL - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,319096,Ressarcimento de Despesas de Pessoal Requisitado,31909600,Ressarcimento De Despesas De Pessoal Requisitado,11438067 67,0,0,0,0
2016,11,01,11010412203892529,2529,PROVISAO DE GASTOS COM PESSOAL - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,319096,Ressarcimento de Despesas de Pessoal Requisitado,31909601,Ressarcimento De Despesas De Pessoal Requisitado,0,11437995 09,10720948 280000001,10720948 280000001,11414712 580000002
2016,11,01,11010412204031752,1752,JOGOS OLIMPICOS 2016 E SEU LEGADO,151,151 - CONTRAPARTIDA PEU DAS VARGENS E OUTRAS - LC 104/2009,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903991,Contrato de Parceria Público-Privada,0,0,0,0,10443521 779999999
2016,11,01,11010412204031752,1752,JOGOS OLIMPICOS 2016 E SEU LEGADO,351,351 - CONTRAPARTIDA PEU DAS VARGENS E OUTRAS - LC 104/2009 - EXERCICIOS ANTERIORES,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903991,Contrato de Parceria Público-Privada,0,0,0,0,9644676 3599999994
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,0,0,0,0,0
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449014,Diárias - Civil,44901400,DIÁRIAS,72976 800000000003,0,0,0,0
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,101,101 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE OPERACOES DE CREDITO,449014,Diárias - Civil,44901401,DIÁRIAS,0,0,0,0,101
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449014,Diárias - Civil,44901401,DIÁRIAS,0,57671 93,57671 929999999993,53756 699999999997,54665 699999999997
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449033,Passagens e Despesas com Locomoção,44903300,PASSAGENS E DESPESAS COM LOCOMOCAO,46072 360000000001,0,0,0,0
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,101,101 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE OPERACOES DE CREDITO,449033,Passagens e Despesas com Locomoção,44903301,PASSAGENS,0,0,0,0,483 07999999999998
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449033,Passagens e Despesas com Locomoção,44903301,PASSAGENS,0,22626 900000000001,22626 899999999998,21712 599999999999,26060 439999999999
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903900,Outros Serviços De Terceiros  - Pessoa Jurídica,580924 33999999997,0,0,0,0
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,101,101 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE OPERACOES DE CREDITO,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903904,Treinamento de pessoal por pessoa jurídica,0,0,0,0,45120 399999999994
2016,11,01,11010412204231801,1801,MODERNIZACAO DA GESTAO PUBLICA E DO ATENDIMENTO AO CIDADAO - PNAFM,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903904,Treinamento de pessoal por pessoa jurídica,0,580923 32999999996,556533 32999999996,556533 33000000007,962616 79000000004
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,332093,Indenizações e Restituições,33209300,Indenizações e Restituições,16217449 76,0,0,0,0
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,332093,Indenizações e Restituições,33209303,OUTRAS INDENIZACOES E RESTITUICOES,0,16217449 76,16217449 76,16217449 76,16217449 76
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,335039,Outros Serviços de Terceiros - Pessoa Jurídica,33503900,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,7204981 1600000001,0,0,0,0
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,335039,Outros Serviços de Terceiros - Pessoa Jurídica,33503907,SERV. DE GERENCIAMENTO  OPERACIONALIZACAO E EXECUCAO DE ATIVIDADES DIRIGIDAS AO ESPORTE,0,7204981 1600000001,7204981 1600000001,7204981 1600000001,7913460 25
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339035,Serviços de Consultoria,33903500,Serviços De Consultoria,5450606,0,0,0,0
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339035,Serviços de Consultoria,33903503,Consultorias em Geral,0,5450513 2599999998,4386513 2599999998,4386513 2599999998,4386513 2599999998
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,32469582 619999997,0,0,0,0
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903917,Serviços para Eventos com fins Educativos  Culturais e Sociais,0,1514983 54,1514983 54,165000,195000
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903936,Serviços Para Eventos Esportivos,0,30419600 899999999,30419600 899999999,30419600 899999999,30419600 899999999
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909200,Despesas De Exercícios Anteriores,319650,0,0,0,0
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909207,Serviços Técnicos  Científicos E De Pesquisa De Caráter Eventual,0,319650,319650,319650,319650
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913900,Outros Serviços de Terceiros - Pessoa Jurídica,21301082 370000001,0,0,0,0
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913903,Bens Imóveis - Locação de Pessoa Jurídica,0,21301082 370000001,21301082 370000001,21301082 370000001,21301082 370000001
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339192,Despesas de Exercícios Anteriores,33919200,Despesas de Exercícios Anteriores,74069415 129999995,0,0,0,0
2016,11,01,11010412204232127,2127,ACOES E PROJETOS ESPECIAIS DE INTERESSE DO MUNICIPIO DO RIO DE JANEIRO,100,100 - ORDINARIOS NAO VINCULADOS,339192,Despesas de Exercícios Anteriores,33919201,BENS IMOVEIS - LOCAÇÃO,0,74069415 129999995,74069415 129999995,74069415 129999995,74069415 129999995
2016,11,01,11010412204232780,2780,MODERNIZACAO DA GESTAO PUBLICA MUNICIPAL,100,100 - ORDINARIOS NAO VINCULADOS,339035,Serviços de Consultoria,33903500,Serviços De Consultoria,3121000,0,0,0,0
2016,11,01,11010412204232780,2780,MODERNIZACAO DA GESTAO PUBLICA MUNICIPAL,100,100 - ORDINARIOS NAO VINCULADOS,339035,Serviços de Consultoria,33903503,Consultorias em Geral,0,3121000,3121000,3121000,4849000
2016,11,01,11010412204241806,1806,ACOES DE SEGURANCA E MONITORAMENTO - PRONASCI,308,308 - CONVENIO REALIZADO - EXERCICIOS ANTERIORES,442093,Indenizações e Restituições,44209300,Indenizações e Restituições,928571 96999999997,0,0,0,0
2016,11,01,11010412204241806,1806,ACOES DE SEGURANCA E MONITORAMENTO - PRONASCI,308,308 - CONVENIO REALIZADO - EXERCICIOS ANTERIORES,442093,Indenizações e Restituições,44209301,Restituições de Convênios,0,928571 96999999997,928571 96999999997,928571 96999999997,928571 96999999997
2016,11,01,11010412204241806,1806,ACOES DE SEGURANCA E MONITORAMENTO - PRONASCI,102,102 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE CONVENIOS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903900,Outros Serviços De Terceiros  - Pessoa Jurídica,123919 79000000001,0,0,0,0
2016,11,01,11010412204241806,1806,ACOES DE SEGURANCA E MONITORAMENTO - PRONASCI,108,108 - CONVENIO REALIZADO,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903900,Outros Serviços De Terceiros  - Pessoa Jurídica,11975890,0,0,0,0
2016,11,01,11010412204241806,1806,ACOES DE SEGURANCA E MONITORAMENTO - PRONASCI,102,102 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE CONVENIOS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903929,SERVICOS DE VIGILANCIA E POLICIAMENTO POR PESSOA JURIDICA,0,118200,118200,118200,118200
2016,11,01,11010412204241806,1806,ACOES DE SEGURANCA E MONITORAMENTO - PRONASCI,108,108 - CONVENIO REALIZADO,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903929,SERVICOS DE VIGILANCIA E POLICIAMENTO POR PESSOA JURIDICA,0,11975890,11975890,11975890,11975890
2016,11,01,11010412204241806,1806,ACOES DE SEGURANCA E MONITORAMENTO - PRONASCI,118,118 - CONVENIOS A REALIZAR,449051,Obras e Instalações,44905100,Obras E Instalações,0,0,0,0,0
2016,11,01,11010412603892799,2799,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,1872987,0,0,0,0
2016,11,01,11010412603892799,2799,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903931,Serviços de Informática,0,0,0,0,6154 1999999999998
2016,11,01,11010412603892799,2799,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903972,DESPESAS DE TELEPROCESSAMENTO,0,52449 270000000004,52449 26999999999,52449 270000000004,52449 270000000004
2016,11,01,11010412603892799,2799,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903978,LOCACAO DE EQUIPAMENTOS COM OPERACAO E INSUMOS,0,1576856 1400000001,1576856 1400000001,1576856 1399999999,1757761 4299999999
2016,11,01,11010412603892799,2799,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,449052,Equipamentos e Material Permanente,44905200,Equipamentos E Material Permanente,0,0,0,0,0
2016,11,01,11010412604241762,1762,PLANEJAMENTO DO RIO CIDADE INTELIGENTE,100,100 - ORDINARIOS NAO VINCULADOS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903900,Outros Serviços De Terceiros  - Pessoa Jurídica,1000,0,0,0,0
2016,11,01,11010412604242785,2785,GESTAO E EXECUCAO DO RIO CIDADE INTELIGENTE,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,1000,0,0,0,0
2016,11,01,11010412803112135,2135,CAPACITACAO DE RECURSOS HUMANOS - ADM. DIRETA,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,150000,0,0,0,0
2016,11,01,11010412803112135,2135,CAPACITACAO DE RECURSOS HUMANOS - ADM. DIRETA,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903918,Treinamento De Pessoal Por Pessoa Jurídica,0,90752 490000000005,90752 490000000005,90752 490000000005,120301 95000000001
2016,11,01,11010412804252744,2744,MODELAGEM E CAPACITACAO DO PROJETO LIDERES CARIOCAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,157693,0,0,0,0
2016,11,01,11010412804252744,2744,MODELAGEM E CAPACITACAO DO PROJETO LIDERES CARIOCAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903918,Treinamento De Pessoal Por Pessoa Jurídica,0,157692 28,157692 28,157692 28,157692 28
2016,11,01,11010413103222013,2013,PUBLICIDADE  PROPAGANDA E COMUNICACAO SOCIAL,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,71221652,0,0,0,0
2016,11,01,11010413103222013,2013,PUBLICIDADE  PROPAGANDA E COMUNICACAO SOCIAL,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903908,Serviços De Comunicação Social,0,24373102 699999999,24373102 700000003,19971378 939999998,19971378 939999998
2016,11,01,11010413103222013,2013,PUBLICIDADE  PROPAGANDA E COMUNICACAO SOCIAL,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903917,Serviços para Eventos com fins Educativos  Culturais e Sociais,0,60000,60000,60000,60000
2016,11,01,11010413103222013,2013,PUBLICIDADE  PROPAGANDA E COMUNICACAO SOCIAL,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903943,Serviços De Publicidade Legal,0,97045 62000000001,97045 619999999995,97045 619999999995,112681 73999999999
2016,11,01,11010413103222013,2013,PUBLICIDADE  PROPAGANDA E COMUNICACAO SOCIAL,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903973,SERVICOS DE PUBLICIDADE E PROPAGANDA,0,45250258 979999997,45250258 980000004,40847684 460000001,47858352 560000002
2016,11,01,11010413103228612,8612,DESTINA VERBAS PUBLICITARIAS PARA CANAIS COMUNITARIOS E/OU ALTERNATIVOS - EL 5295/16,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,0,0,0,0,0
2016,11,01,11010413103762879,2879,ATENDIMENTO AO CIDADAO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,1000,0,0,0,0
2016,11,01,11010824290008067,8067,SUBVENCAO SOCIAL A ASSOCIACAO BRASILEIRA BENEFICENTE DE REABILITACAO - ABBR - EL 2210/16,100,100 - ORDINARIOS NAO VINCULADOS,335039,Outros Serviços de Terceiros - Pessoa Jurídica,33503900,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,0,0,0,0,0
2016,11,01,11010824490008068,8068,SUBVENCAO SOCIAL A ASSOCIACAO EDUCACIONAL E ASSISTENCIAL GRACA DE DEUS PRO-GRACA - EL 2209,100,100 - ORDINARIOS NAO VINCULADOS,335039,Outros Serviços de Terceiros - Pessoa Jurídica,33503900,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,0,0,0,0,0
2016,11,01,11011324490008069,8069,CONTRIBUICAO A MITRA SANTUARIO ARQUIEPISCOPAL DO CRISTO REDENTOR - EL 1795/16,100,100 - ORDINARIOS NAO VINCULADOS,335039,Outros Serviços de Terceiros - Pessoa Jurídica,33503900,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,0,0,0,0,0
2016,11,01,11011369590008070,8070,SUBVENCAO SOCIAL A ASSOCIACAO BANDA ALEGRIA DO RECREIO - EL 3247/16,100,100 - ORDINARIOS NAO VINCULADOS,335039,Outros Serviços de Terceiros - Pessoa Jurídica,33503900,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,0,0,0,0,0
2016,11,01,11011442204282112,2112,COMBATE AO RACISMO E INCENTIVO A CULTURA NEGRA,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903000,Material De Consumo,0,0,0,0,0
2016,11,01,11011442204282112,2112,COMBATE AO RACISMO E INCENTIVO A CULTURA NEGRA,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,7350,0,0,0,0
2016,11,01,11011442204282112,2112,COMBATE AO RACISMO E INCENTIVO A CULTURA NEGRA,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903934,Despesas Miúdas De Pronto Pagamento E/Ou De Caráter Extraordinário Ou Urgente,0,6615,6615,6615,6615
2016,11,01,11011442204282114,2114,PROMOVENDO A IGUALDADE RACIAL,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903000,Material De Consumo,0,0,0,0,0
2016,11,01,11011442204282114,2114,PROMOVENDO A IGUALDADE RACIAL,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,7350,0,0,0,0
2016,11,01,11011442204282114,2114,PROMOVENDO A IGUALDADE RACIAL,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903934,Despesas Miúdas De Pronto Pagamento E/Ou De Caráter Extraordinário Ou Urgente,0,7350,7350,7350,7350
2016,11,01,11011442204282115,2115,RIO JOVEM: SOMANDO COM AS NOVAS GERACOES,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903000,Material De Consumo,0,0,0,0,0
2016,11,01,11011442204282115,2115,RIO JOVEM: SOMANDO COM AS NOVAS GERACOES,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,7350,0,0,0,0
2016,11,01,11011442204282115,2115,RIO JOVEM: SOMANDO COM AS NOVAS GERACOES,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903934,Despesas Miúdas De Pronto Pagamento E/Ou De Caráter Extraordinário Ou Urgente,0,6615,6615,6615,6615
2016,11,05,11051430304282116,2116,FUNDO MUNICIPAL ANTIDROGAS,113,113 - OUTRAS,449052,Equipamentos e Material Permanente,44905200,Equipamentos E Material Permanente,0,0,0,0,0
2016,11,06,11060412203892419,2419,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,776314 02000000002,0,0,0,0
2016,11,06,11060412203892419,2419,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903902,Serviços De Luz E Força Motriz,0,606042 81000000006,606042 80999999994,606042 80999999994,606042 80999999994
2016,11,06,11060412203892419,2419,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903928,Serviços De Água E Esgoto,0,81479 229999999996,81479 229999999996,81479 23000000001,81479 23000000001
2016,11,06,11060412603892799,2799,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903000,Material De Consumo,1000,0,0,0,0
2016,11,06,11060412603892799,2799,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. DIRETA - GESTAO E FINANCAS PUBLICAS,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903003,Material Para Escritório E  Expediente,0,0,0,0,400 80000000000001
